Nr similar docs,Nr server docs,Similar voc size,Server voc size,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Dynamic refspeeds,Runtime RefVolScore,Runtime ClusterVolScore,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc,Cluster Vol Score Acc
12000,18000,1200,1000,150,4,7,0.9090909090909091,2,"[4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 2, 9, 3, 1, 2, 2, 2, 1, 1, 4, 5, 10, 1, 1, 2, 8, 1, 3, 1, 7, 1, 2, 6, 1, 1, 1, 7, 2, 6, 1, 6, 8]",37.27849459648132,24.053121328353882,0.5821917808219178,0.04794520547945205,0.6095890410958904,0.5821917808219178
12000,18000,1200,1000,150,4,2,1.0,2,"[1, 2, 2, 3, 4, 1, 2, 1, 1, 7, 4, 3, 9, 6, 3, 1, 1, 6, 1, 6, 3, 4, 2, 4, 8, 1, 7, 1, 1, 7, 1, 4, 4, 1, 1, 5, 1, 2, 2, 2, 8, 2]",39.94277572631836,24.03419804573059,0.6643835616438356,0.0136986301369863,0.6986301369863014,0.6986301369863014
12000,18000,1200,1000,150,4,4,0.625,2,"[1, 2, 4, 1, 2, 5, 1, 1, 1, 5, 1, 2, 1, 7, 1, 3, 1, 2, 1, 1, 1, 1, 8, 3, 1, 5, 1, 8, 1, 4, 6, 5, 2, 1, 5, 1, 1, 2, 4, 1, 1, 7, 1, 1, 1, 4, 1, 2, 1, 6, 1, 3, 2]",37.335702657699585,28.192952156066895,0.02054794520547945,0.0273972602739726,0.10273972602739725,0.0684931506849315
12000,18000,1200,1000,150,4,9,0.6153846153846154,2,"[1, 3, 3, 2, 4, 1, 2, 1, 1, 2, 5, 1, 4, 1, 6, 3, 1, 7, 1, 2, 7, 6, 4, 3, 3, 1, 10, 1, 2, 2, 2, 4, 4, 1, 1, 5, 4, 2, 1, 1, 2, 9, 5]",36.034590005874634,23.29619026184082,0.1643835616438356,0.07534246575342465,0.7191780821917808,0.7054794520547946
12000,18000,1200,1000,150,4,5,0.8888888888888888,2,"[1, 2, 2, 3, 1, 1, 7, 1, 5, 1, 1, 2, 3, 1, 1, 2, 2, 1, 2, 4, 1, 3, 1, 9, 1, 2, 2, 1, 1, 8, 8, 4, 1, 2, 3, 2, 1, 4, 1, 5, 4, 1, 1, 2, 3, 10, 5, 1, 2]",37.23260283470154,25.904450178146362,0.5958904109589042,0.0273972602739726,0.8287671232876712,0.8287671232876712
12000,18000,1200,1000,150,4,6,0.9,2,"[2, 1, 4, 4, 2, 1, 7, 2, 6, 1, 2, 1, 1, 2, 1, 10, 1, 1, 8, 2, 6, 2, 1, 3, 7, 5, 1, 3, 1, 1, 4, 5, 3, 5, 1, 2, 1, 1, 3, 1, 7, 1, 4, 1, 2, 8]",37.279433727264404,25.201383590698242,0.23972602739726026,0.06164383561643835,0.726027397260274,0.726027397260274
12000,18000,1200,1000,150,4,4,0.75,2,"[1, 1, 9, 1, 2, 1, 1, 1, 4, 6, 4, 4, 2, 1, 5, 4, 1, 2, 1, 5, 1, 1, 2, 9, 1, 5, 1, 1, 1, 4, 1, 9, 3, 1, 2, 1, 1, 5, 3, 1, 1, 1, 2, 10, 1, 2, 2, 4, 1]",37.94377279281616,26.256282806396484,0.2945205479452055,0.0136986301369863,0.5205479452054794,0.4726027397260274
12000,18000,1200,1000,150,4,12,0.875,2,"[4, 1, 7, 3, 4, 1, 2, 2, 5, 1, 4, 2, 1, 8, 9, 3, 1, 1, 3, 1, 1, 2, 9, 9, 2, 1, 1, 3, 2, 5, 1, 1, 8, 1, 7, 1, 1, 1, 4, 2]",36.16321277618408,22.144504070281982,0.678082191780822,0.0684931506849315,0.7191780821917808,0.726027397260274
12000,18000,1200,1000,150,4,1,0.8,2,"[2, 1, 1, 1, 1, 2, 1, 1, 2, 3, 3, 5, 1, 1, 4, 1, 1, 5, 1, 1, 2, 9, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 4, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 6, 3, 1, 7, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 4, 2, 8]",38.04446196556091,37.174620628356934,0.5616438356164384,0.00684931506849315,0.4178082191780822,0.04794520547945205
12000,18000,1200,1000,150,4,7,0.8181818181818182,4,"[3, 6, 3, 5, 3, 1, 10, 1, 4, 1, 4, 1, 9, 1, 4, 1, 6, 1, 7, 5, 2, 7, 2, 1, 8, 1, 1, 1, 5, 1, 10, 3, 1, 3, 1, 7, 1]",18.436530113220215,19.592756986618042,0.6506849315068494,0.03424657534246575,0.6438356164383562,0.6643835616438356
12000,18000,1200,1000,150,4,3,0.8571428571428571,4,"[2, 2, 1, 1, 1, 2, 3, 2, 5, 1, 2, 4, 1, 5, 7, 1, 1, 1, 3, 1, 1, 1, 3, 4, 2, 1, 9, 3, 5, 6, 7, 1, 1, 6, 1, 4, 1, 8, 1, 8, 7, 1, 1, 10]",19.086950063705444,23.957748651504517,0.0547945205479452,0.04794520547945205,0.5547945205479452,0.136986301369863
12000,18000,1200,1000,150,4,5,0.7777777777777778,4,"[3, 1, 1, 5, 2, 1, 1, 8, 2, 2, 3, 9, 1, 3, 7, 3, 1, 2, 3, 1, 2, 1, 1, 1, 3, 1, 2, 4, 1, 2, 4, 7, 1, 1, 6, 1, 8, 3, 1, 1, 2, 1, 5, 1, 3, 1, 3, 1, 6, 2]",19.28664493560791,27.276963710784912,0.04794520547945205,0.07534246575342465,0.5547945205479452,0.4657534246575342
12000,18000,1200,1000,150,4,8,0.9166666666666666,4,"[3, 1, 8, 7, 2, 1, 1, 5, 2, 6, 1, 6, 9, 1, 4, 6, 5, 1, 1, 3, 1, 1, 1, 3, 2, 4, 4, 1, 1, 2, 1, 2, 2, 6, 2, 1, 1, 3, 1, 3, 1, 10, 1, 1, 3]",18.74756646156311,24.67637872695923,0.5753424657534246,0.0547945205479452,0.6301369863013698,0.636986301369863
12000,18000,1200,1000,150,4,10,0.7142857142857143,4,"[1, 1, 1, 3, 1, 5, 8, 1, 2, 1, 1, 4, 1, 6, 2, 1, 1, 4, 1, 1, 9, 2, 6, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 8, 1, 1, 1, 1, 4, 3, 6, 6, 1, 1, 8, 1, 9]",19.895259141921997,28.04262065887451,0.4726027397260274,0.06164383561643835,0.6986301369863014,0.7123287671232876
12000,18000,1200,1000,150,4,0,1.0,4,"[2, 5, 3, 3, 1, 4, 4, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 6, 2, 1, 2, 1, 5, 1, 1, 1, 1, 1, 7, 2, 1, 6, 4, 3, 1, 6, 2, 2, 3, 3, 2, 2, 6, 1, 1, 1, 7, 1, 1, 5, 1, 1, 1, 5, 3]",19.581860542297363,28.44467782974243,0.5547945205479452,0.0,0.5547945205479452,0.6027397260273972
12000,18000,1200,1000,150,4,1,1.0,4,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 6, 1, 2, 3, 1, 1, 3, 1, 2, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 1, 4, 6, 1, 5, 1, 7, 1, 4, 1, 4, 1, 5, 2, 1, 6, 1, 1, 2, 1, 3, 8, 1, 1, 2, 1, 1, 3, 1, 5, 1, 1, 4, 1, 1, 4]",20.93868064880371,36.59621810913086,0.08904109589041095,0.0136986301369863,0.0547945205479452,0.5
12000,18000,1200,1000,150,4,17,0.8571428571428571,4,"[1, 5, 2, 5, 1, 5, 1, 4, 1, 3, 6, 6, 1, 1, 3, 2, 6, 4, 3, 1, 1, 9, 2, 9, 1, 3, 2, 1, 4, 1, 1, 7, 1, 2, 2, 8, 1, 1, 1, 10]",20.37489914894104,25.019269227981567,0.678082191780822,0.10273972602739725,0.678082191780822,0.6917808219178082
12000,18000,1200,1000,150,4,3,1.0,4,"[3, 1, 1, 2, 1, 3, 1, 6, 1, 1, 1, 1, 2, 8, 1, 4, 10, 1, 2, 1, 8, 2, 1, 5, 2, 1, 1, 5, 1, 2, 2, 1, 8, 7, 3, 1, 1, 7, 4, 1, 2, 1, 1, 1, 1, 6, 6, 1, 1]",19.428059101104736,26.67840003967285,0.6232876712328768,0.0410958904109589,0.6712328767123288,0.6917808219178082
12000,18000,1200,1000,150,4,2,0.8333333333333334,4,"[1, 1, 2, 1, 9, 1, 1, 7, 2, 8, 1, 1, 2, 1, 3, 1, 1, 1, 6, 2, 2, 6, 2, 7, 2, 7, 1, 4, 1, 3, 3, 1, 2, 5, 1, 1, 1, 1, 9, 1, 1, 2, 2, 1, 2, 3, 10, 2, 1]",20.36747980117798,27.335809230804443,0.3767123287671233,0.04794520547945205,0.6232876712328768,0.5547945205479452
