Similar voc size,Server voc size,Counter measure,Nr similar docs,Nr server docs,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc
500,500,padding,20226,30338,75,15,11,0.9615384615384616,3,0.6166666666666667,0.2,0.6833333333333333
500,500,padding,20226,30338,75,15,21,0.9722222222222222,3,0.6666666666666666,0.45,0.6666666666666666
500,500,padding,20226,30338,75,15,19,1.0,3,0.7333333333333333,0.43333333333333335,0.7833333333333333
500,500,padding,20226,30338,75,15,16,0.9354838709677419,3,0.7666666666666667,0.26666666666666666,0.7666666666666667
500,500,padding,20226,30338,75,15,17,0.96875,3,0.7166666666666667,0.36666666666666664,0.7
1000,1000,padding,20226,30338,150,15,8,0.8260869565217391,7,0.13333333333333333,0.08888888888888889,0.14814814814814814
1000,1000,padding,20226,30338,150,15,8,0.782608695652174,7,0.22962962962962963,0.044444444444444446,0.25925925925925924
1000,1000,padding,20226,30338,150,15,7,0.9545454545454546,7,0.2518518518518518,0.07407407407407407,0.3925925925925926
1000,1000,padding,20226,30338,150,15,6,0.7619047619047619,7,0.044444444444444446,0.07407407407407407,0.07407407407407407
1000,1000,padding,20226,30338,150,15,6,0.8571428571428571,7,0.17777777777777778,0.02962962962962963,0.15555555555555556
1000,1000,padding,20226,30338,150,15,15,0.8666666666666667,7,0.5037037037037037,0.1111111111111111,0.4666666666666667
1000,1000,padding,20226,30338,150,15,6,0.9047619047619048,7,0.21481481481481482,0.06666666666666667,0.31851851851851853
1000,1000,padding,20226,30338,150,15,13,0.7857142857142857,7,0.1925925925925926,0.11851851851851852,0.14814814814814814
1000,1000,padding,20226,30338,150,15,11,0.8461538461538461,7,0.32592592592592595,0.0962962962962963,0.3925925925925926
1000,1000,padding,20226,30338,150,15,8,0.782608695652174,7,0.13333333333333333,0.07407407407407407,0.08148148148148149
1000,1000,padding,20226,30338,150,15,36,0.8823529411764706,7,0.4666666666666667,0.31851851851851853,0.5185185185185185
1000,1000,padding,20226,30338,150,15,17,0.84375,7,0.3333333333333333,0.14814814814814814,0.34814814814814815
1000,1000,padding,20226,30338,150,15,28,0.9767441860465116,7,0.6592592592592592,0.22962962962962963,0.6814814814814815
1000,1000,padding,20226,30338,150,15,22,0.8648648648648649,7,0.42962962962962964,0.18518518518518517,0.4962962962962963
1000,1000,padding,20226,30338,150,15,15,1.0,7,0.5111111111111111,0.15555555555555556,0.5777777777777777
1000,1000,padding,20226,30338,150,15,11,0.8846153846153846,7,0.43703703703703706,0.14074074074074075,0.4888888888888889
1000,1000,padding,20226,30338,150,15,10,0.8,7,0.2518518518518518,0.07407407407407407,0.23703703703703705
1000,1000,padding,20226,30338,150,15,21,0.9444444444444444,7,0.5407407407407407,0.23703703703703705,0.5333333333333333
1000,1000,padding,20226,30338,150,15,7,0.8636363636363636,7,0.35555555555555557,0.07407407407407407,0.4074074074074074
1000,1000,padding,20226,30338,150,15,12,0.9259259259259259,7,0.45925925925925926,0.13333333333333333,0.6888888888888889
2000,2000,padding,20226,30338,300,15,2,0.9411764705882353,15,0.007017543859649123,0.017543859649122806,0.007017543859649123
2000,2000,padding,20226,30338,300,15,2,0.8823529411764706,15,0.007017543859649123,0.007017543859649123,0.014035087719298246
2000,2000,padding,20226,30338,300,15,2,0.8823529411764706,15,0.017543859649122806,0.0035087719298245615,0.007017543859649123
2000,2000,padding,20226,30338,300,15,3,0.8333333333333334,15,0.0,0.0,0.0035087719298245615
2000,2000,padding,20226,30338,300,15,4,0.7894736842105263,15,0.007017543859649123,0.017543859649122806,0.0
2000,2000,padding,20226,30338,300,15,2,0.8823529411764706,15,0.0035087719298245615,0.0035087719298245615,0.0035087719298245615
2000,2000,padding,20226,30338,300,15,4,0.7894736842105263,15,0.007017543859649123,0.0,0.010526315789473684
2000,2000,padding,20226,30338,300,15,1,1.0,15,0.02456140350877193,0.017543859649122806,0.02456140350877193
2000,2000,padding,20226,30338,300,15,3,0.8333333333333334,15,0.028070175438596492,0.014035087719298246,0.03508771929824561
2000,2000,padding,20226,30338,300,15,2,0.8823529411764706,15,0.007017543859649123,0.0035087719298245615,0.007017543859649123
2000,2000,padding,20226,30338,300,15,3,0.8333333333333334,15,0.007017543859649123,0.014035087719298246,0.0035087719298245615
2000,2000,padding,20226,30338,300,15,0,1.0,15,0.021052631578947368,0.014035087719298246,0.021052631578947368
2000,2000,padding,20226,30338,300,15,1,0.9375,15,0.0,0.0035087719298245615,0.0035087719298245615
2000,2000,padding,20226,30338,300,15,6,0.7619047619047619,15,0.042105263157894736,0.021052631578947368,0.014035087719298246
2000,2000,padding,20226,30338,300,15,2,0.8823529411764706,15,0.0035087719298245615,0.0,0.0
2000,2000,padding,20226,30338,300,15,1,0.9375,15,0.014035087719298246,0.014035087719298246,0.017543859649122806
2000,2000,padding,20226,30338,300,15,2,0.8823529411764706,15,0.007017543859649123,0.007017543859649123,0.007017543859649123
2000,2000,padding,20226,30338,300,15,3,0.8333333333333334,15,0.0035087719298245615,0.0,0.007017543859649123
2000,2000,padding,20226,30338,300,15,6,0.7142857142857143,15,0.021052631578947368,0.007017543859649123,0.007017543859649123
2000,2000,padding,20226,30338,300,15,4,0.7894736842105263,15,0.0035087719298245615,0.02456140350877193,0.0035087719298245615
