Similar voc size,Server voc size,Counter measure,Nr similar docs,Nr server docs,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc
2000,2000,volume_hiding,12000,18000,300,15,0,1.0,15,0.5403508771929825,0.0,0.5403508771929825
2000,2000,volume_hiding,12000,18000,300,15,0,1.0,15,0.5929824561403508,0.0,0.5929824561403508
500,500,padding,12000,18000,75,15,1,0.9375,3,0.18333333333333332,0.016666666666666666,0.13333333333333333
500,500,padding,12000,18000,75,15,0,1.0,3,0.26666666666666666,0.05,0.26666666666666666
500,500,padding,12000,18000,75,15,0,1.0,3,0.25,0.06666666666666667,0.25
500,500,padding,12000,18000,75,15,0,1.0,3,0.06666666666666667,0.0,0.06666666666666667
500,500,padding,12000,18000,75,15,2,0.9411764705882353,3,0.26666666666666666,0.016666666666666666,0.26666666666666666
500,500,padding,12000,18000,75,15,1,0.9375,3,0.16666666666666666,0.016666666666666666,0.23333333333333334
500,500,padding,12000,18000,75,15,4,0.8421052631578947,3,0.31666666666666665,0.05,0.25
500,500,padding,12000,18000,75,15,2,0.8823529411764706,3,0.13333333333333333,0.03333333333333333,0.2
500,500,padding,12000,18000,75,15,1,0.9375,3,0.3,0.05,0.31666666666666665
500,500,padding,12000,18000,75,15,0,1.0,3,0.2,0.016666666666666666,0.2
500,500,padding,12000,18000,75,15,0,1.0,3,0.18333333333333332,0.0,0.18333333333333332
500,500,padding,12000,18000,75,15,4,0.8421052631578947,3,0.21666666666666667,0.016666666666666666,0.26666666666666666
500,500,padding,12000,18000,75,15,3,0.8333333333333334,3,0.13333333333333333,0.016666666666666666,0.1
