Nr similar docs,Nr server docs,Similar voc size,Server voc size,Nr queries,Nr queries known,Nr new known queries,Combined known queries acc,Current refspeed,Dynamic refspeeds,Runtime RefVolScore,Runtime ClusterVolScore,Refined Score attack Acc,Vol Score Acc,Ref Vol Score Acc,Cluster Vol Score Acc
12044,18065,1200,1000,150,4,4,1.0,2,"[3, 1, 1, 1, 1, 3, 1, 3, 1, 2, 1, 3, 1, 5, 1, 2, 2, 4, 2, 1, 5, 1, 1, 5, 2, 1, 2, 7, 2, 1, 2, 5, 4, 1, 2, 7, 2, 3, 1, 9, 1, 1, 2, 3, 6, 9, 3, 4, 2]",40.47294306755066,29.76134729385376,0.8013698630136986,0.0273972602739726,0.773972602739726,0.6575342465753424
12044,18065,1200,1000,150,4,34,0.9473684210526315,2,"[4, 1, 4, 5, 1, 4, 7, 1, 6, 3, 2, 8, 1, 3, 8, 4, 1, 7, 1, 3, 4, 1, 7, 7, 1, 7, 2]",33.59422492980957,16.398757934570312,0.8767123287671232,0.2191780821917808,0.9178082191780822,0.9178082191780822
12044,18065,1200,1000,150,4,0,1.0,2,"[3, 2, 3, 5, 1, 1, 2, 3, 9, 6, 3, 2, 1, 2, 1, 3, 2, 4, 8, 9, 7, 3, 2, 3, 1, 3, 1, 9, 2, 1, 1, 6, 2, 1, 5, 4, 2, 1, 1, 10, 2, 2]",42.02722764015198,25.20279288291931,0.02054794520547945,0.0273972602739726,0.02054794520547945,0.0273972602739726
12044,18065,1200,1000,150,4,10,0.9285714285714286,2,"[1, 1, 5, 1, 1, 1, 1, 2, 2, 10, 1, 1, 2, 4, 1, 2, 1, 8, 1, 2, 6, 1, 2, 2, 1, 1, 8, 2, 1, 7, 3, 8, 1, 8, 1, 8, 1, 2, 3, 2, 1, 5, 3, 2]",41.01784157752991,26.91380739212036,0.7808219178082192,0.07534246575342465,0.8698630136986302,0.863013698630137
12044,18065,1200,1000,150,4,2,1.0,2,"[1, 1, 2, 5, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 8, 1, 6, 4, 3, 1, 3, 2, 1, 5, 5, 1, 1, 3, 6, 2, 3, 6, 1, 10, 6, 2, 10, 1, 2, 2, 1, 2, 2, 3, 9, 1]",43.73730540275574,28.206330060958862,0.8013698630136986,0.0136986301369863,0.863013698630137,0.8561643835616438
12044,18065,1200,1000,150,4,7,1.0,2,"[1, 1, 1, 4, 1, 5, 2, 1, 1, 4, 2, 1, 1, 2, 1, 4, 1, 3, 1, 3, 2, 1, 1, 7, 5, 3, 1, 10, 1, 7, 1, 9, 10, 4, 1, 3, 8, 9, 3, 1, 9]",41.80820035934448,25.164772272109985,0.9041095890410958,0.06164383561643835,0.9383561643835616,0.9452054794520548
12044,18065,1200,1000,150,4,20,1.0,2,"[3, 1, 1, 3, 7, 2, 7, 4, 9, 2, 4, 1, 3, 4, 7, 2, 4, 4, 1, 8, 10, 10, 1, 1, 4, 1, 2, 4, 4, 1, 5]",38.56618571281433,19.903334379196167,0.7945205479452054,0.15753424657534246,0.8767123287671232,0.8767123287671232
12044,18065,1200,1000,150,4,19,1.0,4,"[1, 1, 1, 5, 1, 4, 2, 2, 1, 1, 1, 8, 1, 2, 6, 5, 2, 7, 3, 5, 1, 1, 4, 3, 10, 6, 2, 1, 4, 1, 3, 2, 1, 5, 1, 10, 1, 2, 1]",19.974597692489624,24.896594285964966,0.910958904109589,0.136986301369863,0.910958904109589,0.9178082191780822
12044,18065,1200,1000,150,4,25,1.0,4,"[1, 1, 1, 1, 6, 2, 1, 1, 6, 1, 4, 5, 1, 1, 1, 7, 8, 10, 7, 5, 1, 1, 1, 1, 6, 1, 6, 1, 9, 2, 4, 2, 7]",19.197227001190186,20.110400199890137,0.8767123287671232,0.1780821917808219,0.9041095890410958,0.9041095890410958
12044,18065,1200,1000,150,4,10,1.0,4,"[1, 1, 1, 2, 1, 9, 1, 4, 1, 1, 5, 1, 9, 1, 1, 1, 1, 1, 8, 3, 1, 7, 9, 1, 4, 9, 4, 4, 1, 1, 8, 6, 7, 1, 1, 2, 2, 4, 1, 3]",20.9049813747406,25.22081422805786,0.6986301369863014,0.0958904109589041,0.8972602739726028,0.8972602739726028
